Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2021-06-07,8.775,8.775,8.5776,8.7354,42997
2021-06-08,8.8138,8.8138,8.263,8.4992,231235
2021-06-09,8.6199,8.6199,8.1889,8.344,147940
2021-06-10,8.3268,8.3957,7.8785,8.3957,351789
2021-06-11,8.2061,8.5681,8.2061,8.4992,114659
2021-06-14,8.4819,8.5854,8.413,8.5337,76781
2021-06-15,8.5337,8.7061,8.3613,8.6199,72809
2021-06-16,8.6026,8.7061,8.3957,8.4819,66418
2021-06-17,8.4819,8.4819,8.0165,8.2061,26897
2021-06-18,8.2406,8.2923,8.0337,8.2578,19027
2021-06-21,8.1716,8.1889,7.9647,8.1027,23065
2021-06-22,7.9992,8.2751,7.9992,8.2751,39367
2021-06-23,8.3268,8.5164,8.3268,8.4475,28155
2021-06-24,8.4992,8.663,8.4992,8.663,12764
2021-06-25,8.7061,8.7061,8.5337,8.663,31874
2021-06-28,8.6199,8.7061,8.6199,8.7061,383254
2021-06-29,8.7492,8.7923,8.6199,8.7061,19860
2021-06-30,8.7061,8.7061,8.4475,8.4992,24435
2021-07-01,8.4992,8.5337,8.3785,8.3957,4674
2021-07-02,8.5337,8.5337,7.9475,8.1889,47708
2021-07-05,8.0509,8.2751,7.9303,8.2751,208515
2021-07-06,8.2751,8.2751,8.1027,8.1889,64558
2021-07-07,8.1889,8.1889,8.1027,8.1199,4486
2021-07-08,8.1889,8.1889,8.0165,8.0165,6623
2021-07-09,7.9992,8.1027,7.9303,8.1027,4877
2021-07-12,7.9647,8.1027,7.8958,7.9303,12354
2021-07-13,7.8958,7.9992,7.8958,7.9647,10022
2021-07-14,7.9647,7.9647,7.8958,7.9475,12034
2021-07-15,7.9303,8.0165,7.913,7.9303,18855
2021-07-16,7.9303,7.982,7.8785,7.8958,6478
2021-07-19,7.8785,7.913,7.6889,7.7923,38005
2021-07-20,7.8268,7.8268,7.62,7.7579,11290
2021-07-21,7.8268,7.8441,7.6717,7.7579,9863
2021-07-22,7.7751,7.8268,7.6027,7.7234,52213
2021-07-23,7.7234,7.7234,7.5165,7.5338,15274
2021-07-26,7.4993,7.551,7.4303,7.482,20180
2021-07-27,7.3958,7.4993,7.3786,7.4131,7609
2021-07-28,7.4131,7.4993,7.4131,7.4131,10579
2021-07-29,7.4131,7.4993,7.4131,7.4131,9255
2021-07-30,7.4131,7.5165,7.4131,7.4303,11882
2021-08-02,7.4476,7.8441,7.4476,7.6717,425397
2021-08-03,7.6889,8.0854,7.6889,7.982,30678
2021-08-04,7.9992,8.1027,7.9992,8.0165,30389
2021-08-05,7.9303,8.0682,7.8613,7.9475,10690
2021-08-06,7.9647,8.2406,7.9303,8.1027,25854
2021-08-09,8.3095,8.4819,8.2061,8.344,19859
2021-08-10,8.4302,8.4475,8.1889,8.4475,9171
2021-08-11,8.4647,8.4819,8.2751,8.4302,8794
2021-08-12,8.4475,8.4475,8.2923,8.413,3898
2021-08-13,8.4302,8.4302,8.2751,8.3613,9681
2021-08-16,8.3957,8.3957,8.2233,8.2406,2690
2021-08-17,8.2751,8.413,8.2233,8.3957,7897
2021-08-18,8.413,8.8354,8.344,8.7492,52010
2021-08-19,8.7492,8.7492,8.3613,8.5337,26157
2021-08-20,8.5164,8.6199,8.4819,8.6199,19439
2021-08-23,8.6199,8.7061,8.5509,8.5509,6582
2021-08-24,8.5681,8.7061,8.5509,8.663,14035
2021-08-25,8.7061,8.7492,8.5854,8.7492,5694
2021-08-26,8.7492,8.7923,8.6199,8.7061,4903
2021-08-27,8.8354,8.8785,8.1199,8.6199,27063
2021-08-30,8.6199,8.7492,8.5337,8.663,9163
2021-08-31,8.663,8.663,8.4819,8.5337,59500
2021-09-01,8.4819,8.5337,8.4475,8.5337,4969
2021-09-02,8.6026,8.6026,8.2233,8.3957,14165
2021-09-03,8.2923,8.413,8.0165,8.1716,39597
2021-09-06,8.1889,8.2406,7.9992,8.0337,51166
2021-09-07,7.9647,8.1371,7.9475,8.0337,16329
2021-09-08,8.1371,8.1716,7.9992,8.1199,17465
2021-09-09,8.1199,8.1716,8.0854,8.1716,3962
2021-09-10,8.1027,8.1889,8.1027,8.1889,13360
2021-09-13,8.1889,8.1889,8.1199,8.1889,12120
2021-09-14,8.1889,8.1889,8.0337,8.1716,8396
2021-09-15,8.0337,8.2578,8.0337,8.2578,28550
2021-09-16,8.2578,8.2751,8.1199,8.1889,3600
2021-09-17,8.1199,8.413,8.1199,8.3785,11074
2021-09-20,8.3785,8.3785,7.8613,8.0337,55475
2021-09-21,7.9303,8.1889,7.7923,8.1889,47021
2021-09-22,8.2233,8.3785,8.2233,8.344,22282
2021-09-23,8.344,8.4992,8.2406,8.4992,12138
2021-09-24,8.4819,8.6026,8.3957,8.5509,26345
2021-09-27,8.5337,8.5337,8.3785,8.4647,3089
2021-09-28,8.4302,8.4647,8.2061,8.4475,3962
2021-09-29,8.4302,8.4475,8.2578,8.2578,9175
2021-09-30,8.2751,8.4302,8.2061,8.4302,8760
2021-10-01,8.2061,8.413,8.1889,8.344,9768
2021-10-04,8.344,8.344,8.1027,8.2233,21322
2021-10-05,8.2233,8.2233,7.9647,7.9647,8999
2021-10-06,8.0337,8.1027,7.8785,7.982,14497
2021-10-07,7.8785,8.0165,7.8785,7.9992,3817
2021-10-08,7.9647,7.9992,7.8958,7.982,15448
2021-10-11,7.9303,8.0854,7.9303,8.0854,7018
2021-10-12,7.9475,8.0854,7.9475,8.0165,5099
2021-10-13,8.0165,8.0165,7.913,7.982,12920
2021-10-14,7.9303,7.982,7.9303,7.982,661
2021-10-15,7.982,8.0337,7.9303,8.0165,3823
2021-10-18,7.9303,8.1199,7.8958,8.1027,26676
2021-10-19,8.1027,8.3268,8.1027,8.2578,35267
2021-10-20,8.2578,8.2578,8.0854,8.0854,3405
2021-10-21,8.0854,8.1371,8.0165,8.0165,7683
2021-10-22,8.0165,8.1716,8.0165,8.1027,2732
2021-10-25,7.9647,8.1027,7.9303,7.9647,11566
2021-10-26,7.9303,8.0682,7.913,7.9303,10888
2021-10-27,7.913,8.0337,7.8613,7.8958,12660
2021-10-28,7.8785,8.0337,7.8785,7.8785,4368
2021-10-29,7.8785,7.9647,7.7923,7.8441,17302
2021-11-02,7.8441,7.9647,7.5855,7.7579,31385
2021-11-03,7.7579,7.8096,7.6889,7.7062,5261
2021-11-04,7.6717,7.7234,7.4476,7.4476,49735
2021-11-05,7.4131,7.5682,7.2407,7.4131,41955
2021-11-08,7.4131,7.4476,7.1717,7.3096,28673
2021-11-09,7.3096,7.3096,6.9476,7.1717,46971
2021-11-10,7.1717,7.3958,7.0166,7.3441,12326
2021-11-12,7.2062,7.2062,6.8614,7.0683,141528
2021-11-15,7.051,7.2234,6.8786,7.2234,62992
2021-11-16,7.1545,7.1545,7.0683,7.0683,9109
2021-11-17,6.9993,7.12,6.9993,7.12,9000
2021-11-18,7.0683,7.0683,6.8614,7.051,28600
2021-11-19,6.8959,7.051,6.7062,6.7752,33550
2021-11-22,6.6373,6.7062,6.5166,6.689,33165
2021-11-23,6.6373,6.8786,6.6373,6.8097,9984
2021-11-24,6.8442,6.8442,6.7062,6.8097,7933
2021-11-25,6.8097,6.8786,6.8097,6.8786,2210
2021-11-26,6.8786,6.8786,6.6373,6.6373,53554
2021-11-29,6.6373,7.0338,6.6373,7.0338,23477
2021-11-30,7.0338,7.12,6.9131,7.12,4709
2021-12-01,7.1717,7.2752,7.12,7.2752,7521
2021-12-02,7.2752,7.2924,7.1372,7.2407,7478
2021-12-03,7.2407,7.3096,7.1545,7.2234,22187
2021-12-06,7.2062,7.2062,7.0855,7.1717,7630
2021-12-07,7.1028,7.1545,7.0855,7.1028,9805
2021-12-08,7.1717,7.3096,7.1028,7.3096,6955
2021-12-09,7.2407,7.2407,7.189,7.189,7011
2021-12-10,7.2062,7.3786,7.189,7.2924,14678
2021-12-13,7.2924,7.2924,7.1372,7.2752,20644
2021-12-14,7.1717,7.1717,7.0683,7.0683,6997
2021-12-15,7.1028,7.12,6.9131,7.0338,10112
2021-12-16,7.051,7.0683,6.758,6.9648,19566
2021-12-17,6.8786,6.9821,6.8442,6.9821,3444
2021-12-20,6.8614,6.8959,6.8097,6.8442,22304
2021-12-21,6.8959,6.8959,6.8097,6.8097,6898
2021-12-22,6.8097,6.8442,6.7235,6.8442,10565
2021-12-23,6.758,6.8959,6.7235,6.8269,17938
2021-12-27,6.8269,6.8269,6.6718,6.758,39691
2021-12-28,6.758,6.7924,6.6545,6.7235,31484
2021-12-29,6.7235,6.8614,6.7062,6.8614,12641
2021-12-30,6.8959,6.9648,6.7407,6.8097,18209
2022-01-03,6.9821,7.051,6.8959,7.051,13571
2022-01-04,7.0855,7.1372,7.0338,7.1028,6992
2022-01-05,7.1545,7.2234,7.1028,7.2062,17442
2022-01-07,7.1545,7.2062,7.0683,7.189,3919
2022-01-10,7.2407,7.2407,7.1028,7.189,8795
2022-01-11,7.189,7.189,7.12,7.189,8209
2022-01-12,7.189,7.2062,7.1028,7.1028,6489
2022-01-13,7.1028,7.2234,7.0683,7.1717,6717
2022-01-14,7.1717,7.2234,7.0855,7.189,4521
2022-01-17,7.2234,7.2234,7.1028,7.2062,3190
2022-01-18,7.189,7.2062,7.051,7.051,10914
2022-01-19,7.0683,7.0683,6.8959,7.0338,10453
2022-01-20,7.12,7.12,6.9648,6.9821,6456
2022-01-21,6.9821,6.9821,6.8097,6.8614,11066
2022-01-24,6.8097,6.8097,6.4132,6.4304,16815
2022-01-25,6.4477,6.4994,6.3787,6.4821,16094
2022-01-26,6.5511,6.8097,6.5511,6.7752,3530
2022-01-27,6.6373,6.7235,6.5511,6.7235,5279
2022-01-28,6.6373,6.7062,6.4649,6.7062,6659
2022-01-31,6.7062,7.0166,6.689,6.9304,29424
2022-02-01,7.0166,7.0166,6.9648,6.9648,7171
2022-02-02,6.9648,6.9821,6.8442,6.9131,3773
2022-02-03,6.9476,6.9476,6.8097,6.8097,5364
2022-02-04,6.8959,6.9304,6.7752,6.9304,1397
2022-02-07,6.9131,6.9304,6.7752,6.9131,4744
2022-02-08,6.8786,6.8959,6.758,6.8614,3730
2022-02-09,6.8614,6.8959,6.7924,6.8786,2469
2022-02-10,6.8786,6.8786,6.8097,6.8442,788
2022-02-11,6.8786,6.8786,6.758,6.8097,5198
2022-02-14,6.7407,6.7407,6.5338,6.6373,16109
2022-02-15,6.7235,6.7235,6.5683,6.6718,4842
2022-02-16,6.6718,6.7062,6.6373,6.6718,1756
2022-02-17,6.7235,6.7752,6.5683,6.5683,9404
2022-02-18,6.62,6.6373,6.4821,6.5511,10096
2022-02-21,6.5856,6.5856,6.0684,6.3787,32610
2022-02-22,6.3787,6.4649,6.2063,6.4304,10970
2022-02-23,6.4649,6.5511,6.4477,6.4649,8996
2022-02-24,6.1201,6.1201,5.7063,5.8615,66045
2022-02-25,5.827,6.1201,5.827,6.0167,35896
2022-02-28,6.1201,6.7062,6.0339,6.3097,17351
2022-03-01,6.4649,6.4649,6.3959,6.4649,8594
2022-03-02,6.3787,6.3787,6.0511,6.2753,27251
2022-03-03,6.2408,6.2925,5.9132,5.9477,33049
2022-03-04,5.9477,5.9994,5.8098,5.896,29265
2022-03-07,5.8443,5.8615,5.7408,5.7925,36716
2022-03-08,5.9132,5.9132,5.7753,5.7753,14963
2022-03-09,5.8098,5.8615,5.7753,5.7925,8479
2022-03-10,5.8615,5.8615,5.7753,5.7753,3437
2022-03-11,5.7753,5.7753,5.6374,5.7581,28836
2022-03-14,5.7753,5.9305,5.7236,5.7236,11911
2022-03-15,5.8098,5.8098,5.6719,5.6891,73596
2022-03-16,5.7063,5.9822,5.6719,5.7408,32019
2022-03-17,5.7753,6.2925,5.7753,6.1546,45153
2022-03-18,6.2925,6.9131,6.2063,6.7062,171265
2022-03-21,6.8442,7.0683,6.5511,6.8786,107816
2022-03-22,6.9131,7.0338,6.8959,6.9304,80700
2022-03-23,7.0166,7.0338,6.8959,6.9648,63498
2022-03-24,6.9648,6.9993,6.8097,6.8442,132890
2022-03-25,6.8959,6.9476,6.758,6.8959,61854
2022-03-28,6.9476,6.9648,6.8786,6.9304,64889
2022-03-29,6.9476,6.9993,6.9304,6.9993,64573
2022-03-30,7.0338,7.0855,6.9304,7.051,74156
2022-03-31,7.0683,7.0683,6.9304,6.9821,78161
2022-04-01,7.0338,7.0338,6.9648,6.9821,38314
2022-04-04,7.051,7.482,6.9993,7.189,149475
2022-04-05,7.2407,7.3958,7.2407,7.2407,68275
2022-04-06,7.3786,7.3786,7.1372,7.2062,108200
2022-04-07,7.2407,7.2752,7.1545,7.2062,48208
2022-04-08,7.2407,7.2752,7.1372,7.1717,75599
2022-04-11,7.2407,7.2407,7.0855,7.1545,122332
2022-04-12,7.189,7.2234,7.1372,7.1545,92973
2022-04-13,7.1545,7.2924,7.1372,7.2062,124749
2022-04-14,7.2407,7.2579,7.1028,7.12,150529
2022-04-19,6.74,7.34,6.74,7.26,87327
2022-04-20,7.26,7.26,6.84,6.88,49474
2022-04-21,6.84,6.84,6.52,6.58,68649
2022-04-22,6.68,6.68,6.26,6.36,94596
2022-04-25,6.36,6.36,6.1,6.12,57581
2022-04-26,6.12,6.2,6.08,6.14,42919
2022-04-27,6.14,6.14,5.96,6.08,28980
2022-04-28,6.1,6.1,5.86,5.9,30002
2022-04-29,6,6,5.54,5.8,50283
2022-05-02,5.8,6.08,5.72,6,15310
2022-05-04,5.98,5.98,5.84,5.86,9826
2022-05-05,5.92,5.92,5.86,5.92,27083
2022-05-06,5.86,5.9,5.72,5.72,6966
2022-05-09,5.72,5.74,5.66,5.74,24711
2022-05-10,5.74,5.86,5.66,5.84,6654
2022-05-11,5.8,5.88,5.8,5.8,5896
2022-05-12,5.8,5.8,5.58,5.64,18710
2022-05-13,5.64,5.78,5.6,5.76,5806
2022-05-16,5.84,5.88,5.66,5.88,11286
2022-05-17,5.9,5.96,5.8,5.82,9324
2022-05-18,5.82,5.96,5.82,5.9,1610
2022-05-19,5.96,5.96,5.88,5.94,888
2022-05-20,5.94,5.94,5.82,5.9,5505
2022-05-23,5.9,6,5.8,6,8764
2022-05-24,6,6,5.84,5.84,7219
2022-05-25,5.82,5.96,5.7,5.9,10784
2022-05-26,5.9,5.9,5.8,5.9,2423
2022-05-27,6,6.1,5.82,5.92,34561
2022-05-30,6,6.48,6,6.4,75476
2022-05-31,6.42,6.5,6.34,6.36,23227
2022-06-01,6.48,6.48,6.36,6.4,24389
2022-06-02,6.4,6.4,6.16,6.26,10772
2022-06-03,6.26,6.3,6.1,6.1,1927
2022-06-06,6.14,6.48,6,6.44,11919
2022-06-07,6.3,6.3,6.14,6.16,2736
2022-06-08,6.28,6.28,5.88,6,10640
2022-06-09,6,6.1,5.84,5.86,6133
2022-06-10,5.86,5.86,5.84,5.84,3238
2022-06-13,5.84,5.84,5.54,5.62,16184
2022-06-14,5.62,5.64,5.44,5.64,20446
2022-06-15,5.64,5.66,5.58,5.64,9022
2022-06-17,5.54,5.64,5.54,5.64,4687
2022-06-20,5.78,5.8,5.64,5.78,15600
2022-06-21,5.74,5.8,5.74,5.74,3007
2022-06-22,5.82,5.86,5.64,5.64,3984
2022-06-23,5.64,5.84,5.64,5.84,32836
2022-06-24,5.72,5.78,5.7,5.78,3151
2022-06-27,5.8,5.86,5.74,5.8,3868
2022-06-28,5.8,5.84,5.76,5.84,1453
2022-06-29,5.76,5.88,5.72,5.88,6422
2022-06-30,5.76,5.9,5.72,5.8,2555
2022-07-01,5.76,5.78,5.7,5.7,70784
2022-07-04,5.7,5.88,5.7,5.8,1809
2022-07-05,5.8,5.84,5.8,5.8,7880
2022-07-06,5.74,5.86,5.7,5.86,509
2022-07-07,5.86,5.86,5.72,5.8,396
2022-07-08,5.8,5.8,5.76,5.76,540
2022-07-11,5.8,5.8,5.7,5.7,2610
2022-07-12,5.7,5.7,5.62,5.7,15719
2022-07-13,5.68,5.68,5.54,5.68,2633
2022-07-14,5.62,5.66,5.52,5.52,2293
2022-07-15,5.54,5.66,5.26,5.54,17638
2022-07-18,5.32,5.5,5.3,5.44,1047
2022-07-19,5.4,5.4,5.36,5.4,1390
2022-07-20,5.42,5.46,5.38,5.4,7034
2022-07-21,5.42,5.42,5.34,5.36,3530
2022-07-22,5.4,5.42,5.4,5.4,2803
2022-07-25,5.38,5.46,5.3,5.4,25408
2022-07-26,5.44,5.44,5.42,5.42,3074
2022-07-27,5.4,5.44,5.4,5.44,3545
2022-07-28,5.42,5.44,5.4,5.42,22672
2022-07-29,5.42,5.82,5.4,5.82,16510
2022-08-01,5.8,5.94,5.8,5.86,5548
2022-08-02,5.86,5.92,5.7,5.7,6469
2022-08-03,5.7,5.8,5.66,5.7,4090
2022-08-04,5.74,5.86,5.7,5.8,13194
2022-08-05,5.74,5.78,5.68,5.72,4703
2022-08-08,5.8,5.8,5.64,5.8,3457
2022-08-09,5.8,5.8,5.7,5.8,3312
2022-08-10,5.8,5.8,5.7,5.8,2920
2022-08-11,5.74,5.82,5.74,5.82,3928
2022-08-12,5.82,5.84,5.8,5.84,3733
2022-08-16,5.84,5.84,5.8,5.84,5428
2022-08-17,5.84,5.86,5.8,5.86,6165
2022-08-18,5.94,6.16,5.92,6.16,3956
2022-08-19,6.14,6.14,6.1,6.1,228
2022-08-22,6.1,6.1,5.8,5.88,4362
2022-08-23,5.88,5.88,5.7,5.86,1555
2022-08-24,5.8,5.8,5.8,5.8,1279
2022-08-25,5.78,5.78,5.74,5.76,5610
2022-08-26,5.82,6.1,5.82,5.9,12673
2022-08-29,5.9,5.9,5.78,5.78,7940
2022-08-30,5.7,5.74,5.6,5.74,28869
2022-08-31,5.72,5.76,5.58,5.7,6952
2022-09-01,5.7,5.7,5.6,5.6,2525
2022-09-02,5.7,5.72,5.56,5.72,1724
2022-09-05,5.72,5.72,5.62,5.7,867
2022-09-06,5.6,5.66,5.6,5.66,1756
2022-09-07,5.7,5.72,5.38,5.68,29268
2022-09-08,5.68,5.7,5.14,5.4,20764
2022-09-09,5.36,5.64,5.26,5.6,11604
2022-09-12,5.6,5.62,5.44,5.5,1299
2022-09-13,5.2,5.48,5.2,5.46,12459
2022-09-14,5.46,5.76,5.12,5.68,29608
2022-09-15,5.68,5.68,5.36,5.54,13932
2022-09-16,5.42,5.6,5.4,5.46,3032
2022-09-19,5.5,5.5,5.24,5.36,15710
2022-09-20,5.44,5.44,5.2,5.3,5482
2022-09-21,5.4,5.4,5.2,5.34,21265
2022-09-22,5.44,5.44,5.2,5.42,13630
2022-09-23,5.3,5.4,5.2,5.38,15297
2022-09-26,5.3,5.34,5.06,5.06,20278
2022-09-27,5.3,5.3,5.06,5.1,7595
2022-09-28,5.1,5.18,5.04,5.06,6550
2022-09-29,5,5.08,5,5.02,17050
2022-09-30,5.06,5.08,5,5.08,13943
2022-10-03,5.02,5.08,5,5.08,7000
2022-10-04,5.08,5.16,5,5.1,29017
2022-10-05,5.14,5.28,5.08,5.28,15410
2022-10-06,5.26,5.26,5.1,5.14,2292
2022-10-07,5.12,5.26,5.06,5.06,4283
2022-10-10,5.06,5.22,5.06,5.18,32595
2022-10-11,5.06,5.16,5.04,5.04,3347
2022-10-12,5.06,5.12,5,5.08,16496
2022-10-13,4.94,5.08,4.94,5.08,4534
2022-10-14,5.04,5.1,5,5.1,23718
2022-10-17,5.1,5.1,5,5.1,12671
2022-10-18,5.12,5.24,5.02,5.24,10857
2022-10-19,5.06,5.24,5.02,5.2,1930
2022-10-20,5.26,5.28,5.16,5.16,1207
2022-10-21,5.08,5.24,5.06,5.22,3613
2022-10-24,5.1,5.1,5.06,5.06,1407
2022-10-25,5.14,5.22,5.1,5.22,9028
2022-10-26,5.16,5.22,5.1,5.22,12115
2022-10-27,5.14,5.2,5.12,5.12,5247
2022-10-28,5.1,5.26,5.06,5.22,16236
2022-10-31,5.22,5.22,5.14,5.22,12336
2022-11-02,5.04,5.34,5.04,5.32,24892
2022-11-03,5.12,5.32,5.12,5.12,29278
2022-11-04,5.2,5.3,5.12,5.3,4983
2022-11-07,5.3,5.32,5.3,5.32,1168
2022-11-08,5.34,5.38,5.32,5.38,2072
2022-11-09,5.16,5.28,5.14,5.14,20966
2022-11-10,5.16,5.24,5.14,5.18,4553
2022-11-14,5.22,5.56,5.22,5.4,20597
2022-11-15,5.4,5.54,5.4,5.54,3768
2022-11-16,5.28,5.48,5.28,5.48,22516
2022-11-17,5.46,5.48,5.26,5.26,17863
2022-11-18,5.26,5.38,5.26,5.36,12579
2022-11-21,5.3,5.36,5.2,5.24,13145
2022-11-22,5.28,5.3,5.2,5.28,2748
2022-11-23,5.28,5.28,5.22,5.28,6596
2022-11-24,5.22,5.36,5.22,5.36,9943
2022-11-25,5.36,5.48,5.28,5.42,110014
2022-11-28,5.4,5.48,5.26,5.36,2709
2022-11-29,5.34,5.5,5.3,5.48,9758
2022-11-30,5.48,5.5,5.4,5.5,3876
2022-12-01,5.34,5.48,5.34,5.48,26281
2022-12-02,5.46,5.56,5.46,5.56,60319
2022-12-05,5.58,5.64,5.5,5.58,10606
2022-12-06,5.62,5.74,5.58,5.64,8191
2022-12-07,5.64,5.72,5.64,5.7,13774
2022-12-08,5.62,5.78,5.62,5.76,9549
2022-12-09,5.7,5.72,5.58,5.72,8277
2022-12-12,5.66,5.66,5.52,5.62,11317
2022-12-13,5.6,5.6,5.46,5.6,8320
2022-12-14,5.62,5.76,5.6,5.72,5824
2022-12-15,5.7,5.72,5.62,5.62,6509
2022-12-16,5.62,5.68,5.54,5.68,6550
2022-12-19,5.6,5.72,5.6,5.72,5208
2022-12-20,5.64,5.78,5.64,5.78,11029
2022-12-21,5.8,6.06,5.8,5.98,55281
2022-12-22,5.94,5.94,5.74,5.74,5591
2022-12-23,5.8,5.9,5.78,5.78,3811
2022-12-27,5.82,5.82,5.7,5.7,16352
2022-12-28,5.76,5.76,5.52,5.64,14132
2022-12-29,5.6,5.7,5.56,5.7,26666
2022-12-30,5.58,5.78,5.58,5.78,6615
2023-01-02,5.76,5.78,5.74,5.76,3938
2023-01-03,5.8,5.82,5.64,5.74,18625
2023-01-04,5.78,5.94,5.74,5.88,23400
2023-01-05,5.94,5.94,5.88,5.9,43119
2023-01-09,5.94,6.14,5.9,6.08,24325
2023-01-10,6.08,6.16,6.02,6.1,50497
2023-01-11,6.16,6.18,5.94,5.94,14526
2023-01-12,5.92,6.1,5.9,6.1,7802
2023-01-13,6.02,6.16,6.02,6.16,4904
2023-01-16,6.18,6.2,6,6.12,6814
2023-01-17,6.18,6.18,6.06,6.12,4970
2023-01-18,6.12,6.2,6.1,6.18,3818
2023-01-19,6.18,6.18,6.08,6.1,10122
2023-01-20,6.12,6.28,6.1,6.16,10422
2023-01-23,6.28,6.28,6.16,6.26,4599
2023-01-24,6.18,6.28,6.1,6.24,7510
2023-01-25,6.26,6.28,6.06,6.16,16425
2023-01-26,6.16,6.2,6.08,6.12,19567
2023-01-27,6.16,6.28,6.16,6.28,5376
2023-01-30,6.24,6.32,6.14,6.24,6811
2023-01-31,6.24,6.26,6.06,6.16,6959
2023-02-01,6.18,6.24,6.14,6.14,5244
2023-02-02,6.14,6.3,6.14,6.22,7066
2023-02-03,6.24,6.24,6.16,6.18,529
2023-02-06,6.26,6.26,6.1,6.1,5130
2023-02-07,6.12,6.24,6.12,6.16,7377
2023-02-08,6.24,6.24,6.14,6.22,9527
2023-02-09,6.24,6.26,6.22,6.26,3643
2023-02-10,6.2,6.26,6.14,6.14,4466
2023-02-13,6.2,6.2,6.14,6.2,10791
2023-02-14,6.2,6.3,6.16,6.26,12746
2023-02-15,6.2,6.4,6.14,6.4,17793
2023-02-16,6.4,6.48,6.3,6.4,8877
2023-02-17,6.36,6.56,6.3,6.5,35718
2023-02-20,6.46,6.5,6.44,6.46,17365
2023-02-21,6.5,6.5,6.28,6.28,9966
2023-02-22,6.3,6.36,6.1,6.36,10111
2023-02-23,6.26,6.36,6.2,6.26,17015
2023-02-24,6.32,6.4,6.2,6.2,10601
2023-02-27,6.34,6.34,6.1,6.14,12415
2023-02-28,6.14,6.3,6.14,6.2,8879
2023-03-01,6.24,6.24,6.16,6.16,7446
2023-03-02,6.2,6.2,6.14,6.2,5877
2023-03-03,6.22,6.26,6.16,6.26,7261
2023-03-06,6.24,6.4,6.16,6.32,35465
2023-03-07,6.36,6.36,6.2,6.28,24577
2023-03-08,6.34,6.4,6.24,6.38,12032
2023-03-09,6.5,7.02,6.5,6.8,75757
2023-03-10,6.76,6.76,6.3,6.58,75402
2023-03-13,6.5,6.56,6.22,6.32,44363
2023-03-14,6.44,6.46,6.18,6.46,34658
2023-03-15,6.46,6.46,6.16,6.34,17248
2023-03-16,6.32,6.4,6.16,6.36,22329
2023-03-17,6.3,6.5,6.3,6.48,16372
2023-03-20,6.5,6.5,6.28,6.3,8333
2023-03-21,6.32,6.52,6.32,6.5,11472
2023-03-22,6.52,6.54,6.38,6.52,2463
2023-03-23,6.52,6.52,6.44,6.52,4536
2023-03-24,6,6.08,5.54,6.02,171116
2023-03-27,6,6.08,5.94,6.02,57199
2023-03-28,6.02,6.02,5.76,5.86,68279
2023-03-29,5.78,5.86,5.54,5.7,64432
2023-03-30,5.64,5.68,5.54,5.68,35238
2023-03-31,5.66,5.84,5.66,5.82,28748
2023-04-03,5.82,5.82,5.3,5.6,54273
2023-04-04,5.6,5.72,5.5,5.7,23353
2023-04-05,5.74,5.74,5.58,5.58,11867
2023-04-06,5.7,5.74,5.6,5.72,17440
2023-04-11,5.72,5.74,5.66,5.74,10177
2023-04-12,5.74,5.96,5.7,5.94,56746
2023-04-13,5.88,6.04,5.74,6,36505
2023-04-14,6.04,6.1,6,6,22546
2023-04-17,6.08,6.1,6.02,6.08,8912
2023-04-18,6.1,6.12,6.06,6.06,7667
2023-04-19,6.06,6.1,6,6.1,11154
2023-04-20,6,6.08,6,6.08,3814
2023-04-21,6.08,6.12,5.96,6.12,5128
2023-04-24,6.04,6.08,6.04,6.04,3863
2023-04-25,6.12,6.12,5.8,5.86,21248
2023-04-26,5.98,6.16,5.98,6.1,20153
2023-04-27,6.06,6.18,6.06,6.08,4900
2023-04-28,6.16,6.16,6.02,6.06,16672
2023-05-02,6.06,6.18,6.06,6.16,16764
2023-05-04,6.16,6.24,6.1,6.16,36960
2023-05-05,6.12,6.2,6.1,6.12,7862
2023-05-08,6.12,6.34,6.12,6.32,10591
2023-05-09,6.32,6.4,6.32,6.36,4878
2023-05-10,6.32,6.44,6.18,6.34,15698
2023-05-11,6.38,6.56,6.34,6.44,52119
2023-05-12,6.56,6.7,6.54,6.7,43114
2023-05-15,6.7,6.88,6.66,6.88,36327
2023-05-16,6.88,7.06,6.86,6.92,15091
2023-05-17,6.84,7.02,6.8,6.8,42850
2023-05-18,6.86,7.08,6.8,7.02,40038
2023-05-19,6.82,7.04,6.8,6.8,41034
2023-05-22,6.9,7.14,6.9,7,24432
2023-05-23,7,7.02,6.8,6.94,16894
2023-05-24,6.9,6.9,6.74,6.82,11132
2023-05-25,6.76,6.84,6.7,6.8,3190
2023-05-26,6.7,6.8,6.04,6.66,43446
2023-05-29,6.22,6.58,6.2,6.5,67964
2023-05-30,6.5,6.56,6.4,6.44,7545
2023-05-31,6.48,6.48,6.24,6.28,15568
2023-06-01,6.3,6.38,6.3,6.34,2712
2023-06-02,6.4,6.4,6.26,6.4,15159
2023-06-05,6.4,6.4,6.32,6.34,5246
2023-06-06,6.34,6.4,6.34,6.4,4535
2023-06-07,6.4,6.4,6.3,6.3,5428
2023-06-09,6.38,6.48,6.3,6.3,13002
2023-06-12,6.36,6.42,6.32,6.42,5920
2023-06-13,6.44,6.64,6.44,6.52,10508
2023-06-14,6.5,6.6,6.5,6.52,1143
